t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
1.728173e-01 1.872043e-01 8.127957e-01 3.540367e-01
1.732173e-01 1.879856e-01 8.120144e-01 3.540367e-01
1.736174e-01 1.887679e-01 8.112321e-01 3.540367e-01
1.740174e-01 1.895512e-01 8.104488e-01 3.540367e-01
1.744174e-01 1.903356e-01 8.096644e-01 3.540367e-01
1.748175e-01 1.911209e-01 8.088791e-01 3.540367e-01
1.752175e-01 1.919073e-01 8.080927e-01 3.540367e-01
1.756176e-01 1.926948e-01 8.073052e-01 3.540367e-01
1.760176e-01 1.934832e-01 8.065168e-01 3.540367e-01
1.764176e-01 1.942726e-01 8.057274e-01 3.540367e-01
1.768177e-01 1.950630e-01 8.049370e-01 3.540367e-01
1.772177e-01 1.958545e-01 8.041455e-01 3.540367e-01
1.776178e-01 1.966469e-01 8.033531e-01 3.540367e-01
1.780178e-01 1.974403e-01 8.025597e-01 3.540367e-01
1.784178e-01 1.982346e-01 8.017654e-01 3.540367e-01
1.788179e-01 1.990300e-01 8.009700e-01 3.540367e-01
1.792179e-01 1.998263e-01 8.001737e-01 3.540367e-01
1.796180e-01 2.006236e-01 7.993764e-01 3.540367e-01
1.800180e-01 2.014218e-01 7.985782e-01 3.540367e-01
1.804180e-01 2.022210e-01 7.977790e-01 3.540367e-01
1.808181e-01 2.030211e-01 7.969789e-01 3.540367e-01
1.812181e-01 2.038222e-01 7.961778e-01 3.540367e-01
1.816182e-01 2.046242e-01 7.953758e-01 3.540367e-01
1.820182e-01 2.054272e-01 7.945728e-01 3.540367e-01
1.824182e-01 2.062311e-01 7.937689e-01 3.540367e-01
1.828183e-01 2.070359e-01 7.929641e-01 3.540367e-01
1.832183e-01 2.078416e-01 7.921584e-01 3.540367e-01
1.836184e-01 2.086483e-01 7.913517e-01 3.540367e-01
1.840184e-01 2.094558e-01 7.905442e-01 3.540367e-01
1.844184e-01 2.102643e-01 7.897357e-01 3.540367e-01
1.848185e-01 2.110736e-01 7.889264e-01 3.540367e-01
1.852185e-01 2.118839e-01 7.881161e-01 3.540367e-01
1.856186e-01 2.126950e-01 7.873050e-01 3.540367e-01
1.860186e-01 2.135070e-01 7.864930e-01 3.540367e-01
1.864186e-01 2.143199e-01 7.856801e-01 3.540367e-01
1.868187e-01 2.151337e-01 7.848663e-01 3.540367e-01
1.872187e-01 2.159483e-01 7.840517e-01 3.540367e-01
1.876188e-01 2.167638e-01 7.832362e-01 3.540367e-01
1.880188e-01 2.175802e-01 7.824198e-01 3.540367e-01
1.884188e-01 2.183974e-01 7.816026e-01 3.540367e-01
1.888189e-01 2.192155e-01 7.807845e-01 3.540367e-01
1.892189e-01 2.200344e-01 7.799656e-01 3.540367e-01
1.896190e-01 2.208541e-01 7.791459e-01 3.540367e-01
1.900190e-01 2.216747e-01 7.783253e-01 3.540367e-01
1.904190e-01 2.224961e-01 7.775039e-01 3.540367e-01
1.908191e-01 2.233183e-01 7.766817e-01 3.540367e-01
1.912191e-01 2.241414e-01 7.758586e-01 3.540367e-01
1.916192e-01 2.249652e-01 7.750348e-01 3.540367e-01
1.920192e-01 2.257899e-01 7.742101e-01 3.540367e-01
1.924192e-01 2.266153e-01 7.733847e-01 3.540367e-01
1.928193e-01 2.274416e-01 7.725584e-01 3.540367e-01
1.932193e-01 2.282686e-01 7.717314e-01 3.540367e-01
1.936194e-01 2.290965e-01 7.709035e-01 3.540367e-01
1.940194e-01 2.299251e-01 7.700749e-01 3.540367e-01
1.944194e-01 2.307545e-01 7.692455e-01 3.540367e-01
1.948195e-01 2.315846e-01 7.684154e-01 3.540367e-01
1.952195e-01 2.324156e-01 7.675844e-01 3.540367e-01
1.956196e-01 2.332473e-01 7.667527e-01 3.540367e-01
1.960196e-01 2.340797e-01 7.659203e-01 3.540367e-01
1.964196e-01 2.349129e-01 7.650871e-01 3.540367e-01
1.968197e-01 2.357468e-01 7.642532e-01 3.540367e-01
1.972197e-01 2.365815e-01 7.634185e-01 3.540367e-01
1.976198e-01 2.374169e-01 7.625831e-01 3.540367e-01
1.980198e-01 2.382531e-01 7.617469e-01 3.540367e-01
1.984198e-01 2.390899e-01 7.609101e-01 3.540367e-01
1.988199e-01 2.399275e-01 7.600725e-01 3.540367e-01
1.992199e-01 2.407658e-01 7.592342e-01 3.540367e-01
1.996200e-01 2.416048e-01 7.583952e-01 3.540367e-01
2.000200e-01 2.424445e-01 7.575555e-01 3.540367e-01
2.004200e-01 2.432849e-01 7.567151e-01 3.540367e-01
2.008201e-01 2.441260e-01 7.558740e-01 3.540367e-01
2.012201e-01 2.449678e-01 7.550322e-01 3.540367e-01
2.016202e-01 2.458103e-01 7.541897e-01 3.540367e-01
2.020202e-01 2.466534e-01 7.533466e-01 3.540367e-01
2.024202e-01 2.474972e-01 7.525028e-01 3.540367e-01
2.028203e-01 2.483417e-01 7.516583e-01 3.540367e-01
2.032203e-01 2.491869e-01 7.508131e-01 3.540367e-01
2.036204e-01 2.500327e-01 7.499673e-01 3.540367e-01
2.040204e-01 2.508791e-01 7.491209e-01 3.540367e-01
2.044204e-01 2.517262e-01 7.482738e-01 3.540367e-01
2.048205e-01 2.525739e-01 7.474261e-01 3.540367e-01
2.052205e-01 2.534223e-01 7.465777e-01 3.540367e-01
2.056206e-01 2.542713e-01 7.457287e-01 3.540367e-01
2.060206e-01 2.551209e-01 7.448791e-01 3.540367e-01
2.064206e-01 2.559711e-01 7.440289e-01 3.540367e-01
2.068207e-01 2.568220e-01 7.431780e-01 3.540367e-01
2.072207e-01 2.576734e-01 7.423266e-01 3.540367e-01
2.076208e-01 2.585255e-01 7.414745e-01 3.540367e-01
2.080208e-01 2.593782e-01 7.406218e-01 3.540367e-01
2.084208e-01 2.602314e-01 7.397686e-01 3.540367e-01
2.088209e-01 2.610852e-01 7.389148e-01 3.540367e-01
2.092209e-01 2.619396e-01 7.380604e-01 3.540367e-01
2.096210e-01 2.627946e-01 7.372054e-01 3.540367e-01
2.100210e-01 2.636502e-01 7.363498e-01 3.540367e-01
2.104210e-01 2.645063e-01 7.354937e-01 3.540367e-01
2.108211e-01 2.653630e-01 7.346370e-01 3.540367e-01
2.112211e-01 2.662203e-01 7.337797e-01 3.540367e-01
2.116212e-01 2.670780e-01 7.329220e-01 3.540367e-01
2.120212e-01 2.679364e-01 7.320636e-01 3.540367e-01
2.124212e-01 2.687952e-01 7.312048e-01 3.540367e-01
2.128213e-01 2.696546e-01 7.303454e-01 3.540367e-01
2.132213e-01 2.705146e-01 7.294854e-01 3.540367e-01
2.136214e-01 2.713750e-01 7.286250e-01 3.540367e-01
2.140214e-01 2.722360e-01 7.277640e-01 3.540367e-01
2.144214e-01 2.730975e-01 7.269025e-01 3.540367e-01
2.148215e-01 2.739595e-01 7.260405e-01 3.540367e-01
2.152215e-01 2.748220e-01 7.251780e-01 3.540367e-01
2.156216e-01 2.756849e-01 7.243151e-01 3.540367e-01
2.160216e-01 2.765484e-01 7.234516e-01 3.540367e-01
2.164216e-01 2.774124e-01 7.225876e-01 3.540367e-01
2.168217e-01 2.782768e-01 7.217232e-01 3.540367e-01
2.172217e-01 2.791417e-01 7.208583e-01 3.540367e-01
2.176218e-01 2.800071e-01 7.199929e-01 3.540367e-01
2.180218e-01 2.808729e-01 7.191271e-01 3.540367e-01
2.184218e-01 2.817392e-01 7.182608e-01 3.540367e-01
2.188219e-01 2.826060e-01 7.173940e-01 3.540367e-01
2.192219e-01 2.834732e-01 7.165268e-01 3.540367e-01
2.196220e-01 2.843408e-01 7.156592e-01 3.540367e-01
2.200220e-01 2.852089e-01 7.147911e-01 3.540367e-01
2.204220e-01 2.860774e-01 7.139226e-01 3.540367e-01
2.208221e-01 2.869463e-01 7.130537e-01 3.540367e-01
2.212221e-01 2.878157e-01 7.121843e-01 3.540367e-01
2.216222e-01 2.886854e-01 7.113146e-01 3.540367e-01
2.220222e-01 2.895556e-01 7.104444e-01 3.540367e-01
2.224222e-01 2.904262e-01 7.095738e-01 3.540367e-01
2.228223e-01 2.912971e-01 7.087029e-01 3.540367e-01
2.232223e-01 2.921685e-01 7.078315e-01 3.540367e-01
2.236224e-01 2.930402e-01 7.069598e-01 3.540367e-01
2.240224e-01 2.939124e-01 7.060876e-01 3.540367e-01
2.244224e-01 2.947849e-01 7.052151e-01 3.540367e-01
2.248225e-01 2.956578e-01 7.043422e-01 3.540367e-01
2.252225e-01 2.965310e-01 7.034690e-01 3.540367e-01
2.256226e-01 2.974046e-01 7.025954e-01 3.540367e-01
2.260226e-01 2.982785e-01 7.017215e-01 3.540367e-01
2.264226e-01 2.991529e-01 7.008471e-01 3.540367e-01
2.268227e-01 3.000275e-01 6.999725e-01 3.540367e-01
2.272227e-01 3.009025e-01 6.990975e-01 3.540367e-01
2.276228e-01 3.017778e-01 6.982222e-01 3.540367e-01
2.280228e-01 3.026534e-01 6.973466e-01 3.540367e-01
2.284228e-01 3.035294e-01 6.964706e-01 3.540367e-01
2.288229e-01 3.044057e-01 6.955943e-01 3.540367e-01
2.292229e-01 3.052823e-01 6.947177e-01 3.540367e-01
2.296230e-01 3.061592e-01 6.938408e-01 3.540367e-01
2.300230e-01 3.070364e-01 6.929636e-01 3.540367e-01
2.304230e-01 3.079138e-01 6.920862e-01 3.540367e-01
2.308231e-01 3.087916e-01 6.912084e-01 3.540367e-01
2.312231e-01 3.096697e-01 6.903303e-01 3.540367e-01
2.316232e-01 3.105480e-01 6.894520e-01 3.540367e-01
2.320232e-01 3.114266e-01 6.885734e-01 3.540367e-01
2.324232e-01 3.123055e-01 6.876945e-01 3.540367e-01
2.328233e-01 3.131846e-01 6.868154e-01 3.540367e-01
2.332233e-01 3.140640e-01 6.859360e-01 3.540367e-01
2.336234e-01 3.149437e-01 6.850563e-01 3.540367e-01
2.340234e-01 3.158235e-01 6.841765e-01 3.540367e-01
2.344234e-01 3.167037e-01 6.832963e-01 3.540367e-01
2.348235e-01 3.175840e-01 6.824160e-01 3.540367e-01
2.352235e-01 3.184646e-01 6.815354e-01 3.540367e-01
2.356236e-01 3.193454e-01 6.806546e-01 3.540367e-01
2.360236e-01 3.202264e-01 6.797736e-01 3.540367e-01
2.364236e-01 3.211077e-01 6.788923e-01 3.540367e-01
2.368237e-01 3.219891e-01 6.780109e-01 3.540367e-01
2.372237e-01 3.228708e-01 6.771292e-01 3.540367e-01
2.376238e-01 3.237526e-01 6.762474e-01 3.540367e-01
2.380238e-01 3.246346e-01 6.753654e-01 3.540367e-01
2.384238e-01 3.255168e-01 6.744832e-01 3.540367e-01
2.388239e-01 3.263992e-01 6.736008e-01 3.540367e-01
2.392239e-01 3.272818e-01 6.727182e-01 3.540367e-01
2.396240e-01 3.281645e-01 6.718355e-01 3.540367e-01
2.400240e-01 3.290474e-01 6.709526e-01 3.540367e-01
2.404240e-01 3.299304e-01 6.700696e-01 3.540367e-01
2.408241e-01 3.308136e-01 6.691864e-01 3.540367e-01
2.412241e-01 3.316970e-01 6.683030e-01 3.540367e-01
2.416242e-01 3.325804e-01 6.674196e-01 3.540367e-01
2.420242e-01 3.334641e-01 6.665359e-01 3.540367e-01
2.424242e-01 3.343478e-01 6.656522e-01 3.540367e-01
2.428243e-01 3.352317e-01 6.647683e-01 3.540367e-01
2.432243e-01 3.361156e-01 6.638844e-01 3.540367e-01
2.436244e-01 3.369997e-01 6.630003e-01 3.540367e-01
2.440244e-01 3.378839e-01 6.621161e-01 3.540367e-01
2.444244e-01 3.387682e-01 6.612318e-01 3.540367e-01
2.448245e-01 3.396526e-01 6.603474e-01 3.540367e-01
2.452245e-01 3.405371e-01 6.594629e-01 3.540367e-01
2.456246e-01 3.414217e-01 6.585783e-01 3.540367e-01
2.460246e-01 3.423063e-01 6.576937e-01 3.540367e-01
2.464246e-01 3.431911e-01 6.568089e-01 3.540367e-01
2.468247e-01 3.440759e-01 6.559241e-01 3.540367e-01
2.472247e-01 3.449607e-01 6.550393e-01 3.540367e-01
2.476248e-01 3.458456e-01 6.541544e-01 3.540367e-01
2.480248e-01 3.467306e-01 6.532694e-01 3.540367e-01
2.484248e-01 3.476156e-01 6.523844e-01 3.540367e-01
2.488249e-01 3.485006e-01 6.514994e-01 3.540367e-01
2.492249e-01 3.493857e-01 6.506143e-01 3.540367e-01
2.496250e-01 3.502708e-01 6.497292e-01 3.540367e-01
2.500250e-01 3.511560e-01 6.488440e-01 3.540367e-01
2.504250e-01 3.520411e-01 6.479589e-01 3.540367e-01
2.508251e-01 3.529263e-01 6.470737e-01 3.540367e-01
2.512251e-01 3.538115e-01 6.461885e-01 3.540367e-01
2.516252e-01 3.546966e-01 6.453034e-01 3.540367e-01
2.520252e-01 3.555818e-01 6.444182e-01 3.540367e-01
2.524252e-01 3.564670e-01 6.435330e-01 3.540367e-01
2.528253e-01 3.573521e-01 6.426479e-01 3.540367e-01
2.532253e-01 3.582372e-01 6.417628e-01 3.540367e-01
2.536254e-01 3.591223e-01 6.408777e-01 3.540367e-01
2.540254e-01 3.600074e-01 6.399926e-01 3.540367e-01
2.544254e-01 3.608924e-01 6.391076e-01 3.540367e-01
2.548255e-01 3.617774e-01 6.382226e-01 3.540367e-01
2.552255e-01 3.626623e-01 6.373377e-01 3.540367e-01
2.556256e-01 3.635472e-01 6.364528e-01 3.540367e-01
2.560256e-01 3.644320e-01 6.355680e-01 3.540367e-01
2.564256e-01 3.653168e-01 6.346832e-01 3.540367e-01
2.568257e-01 3.662015e-01 6.337985e-01 3.540367e-01
2.572257e-01 3.670861e-01 6.329139e-01 3.540367e-01
2.576258e-01 3.679706e-01 6.320294e-01 3.540367e-01
2.580258e-01 3.688551e-01 6.311449e-01 3.540367e-01
2.584258e-01 3.697394e-01 6.302606e-01 3.540367e-01
2.588259e-01 3.706237e-01 6.293763e-01 3.540367e-01
2.592259e-01 3.715078e-01 6.284922e-01 3.540367e-01
2.596260e-01 3.723919e-01 6.276081e-01 3.540367e-01
2.600260e-01 3.732758e-01 6.267242e-01 3.540367e-01
2.604260e-01 3.741596e-01 6.258404e-01 3.540367e-01
2.608261e-01 3.750433e-01 6.249567e-01 3.540367e-01
2.612261e-01 3.759268e-01 6.240732e-01 3.540367e-01
2.616262e-01 3.768102e-01 6.231898e-01 3.540367e-01
2.620262e-01 3.776935e-01 6.223065e-01 3.540367e-01
2.624262e-01 3.785766e-01 6.214234e-01 3.540367e-01
2.628263e-01 3.794596e-01 6.205404e-01 3.540367e-01
2.632263e-01 3.803424e-01 6.196576e-01 3.540367e-01
2.636264e-01 3.812250e-01 6.187750e-01 3.540367e-01
2.640264e-01 3.821075e-01 6.178925e-01 3.540367e-01
2.644264e-01 3.829898e-01 6.170102e-01 3.540367e-01
2.648265e-01 3.838719e-01 6.161281e-01 3.540367e-01
2.652265e-01 3.847538e-01 6.152462e-01 3.540367e-01
2.656266e-01 3.856356e-01 6.143644e-01 3.540367e-01
2.660266e-01 3.865171e-01 6.134829e-01 3.540367e-01
2.664266e-01 3.873984e-01 6.126016e-01 3.540367e-01
2.668267e-01 3.882796e-01 6.117204e-01 3.540367e-01
2.672267e-01 3.891605e-01 6.108395e-01 3.540367e-01
2.676268e-01 3.900412e-01 6.099588e-01 3.540367e-01
2.680268e-01 3.909216e-01 6.090784e-01 3.540367e-01
2.684268e-01 3.918019e-01 6.081981e-01 3.540367e-01
2.688269e-01 3.926819e-01 6.073181e-01 3.540367e-01
2.692269e-01 3.935616e-01 6.064384e-01 3.540367e-01
2.696270e-01 3.944412e-01 6.055588e-01 3.540367e-01
2.700270e-01 3.953204e-01 6.046796e-01 3.540367e-01
2.704270e-01 3.961994e-01 6.038006e-01 3.540367e-01
2.708271e-01 3.970782e-01 6.029218e-01 3.540367e-01
2.712271e-01 3.979566e-01 6.020434e-01 3.540367e-01
2.716272e-01 3.988348e-01 6.011652e-01 3.540367e-01
2.720272e-01 3.997127e-01 6.002873e-01 3.540367e-01
2.724272e-01 4.005904e-01 5.994096e-01 3.540367e-01
2.728273e-01 4.014677e-01 5.985323e-01 3.540367e-01
2.732273e-01 4.023447e-01 5.976553e-01 3.540367e-01
2.736274e-01 4.032215e-01 5.967785e-01 3.540367e-01
2.740274e-01 4.040979e-01 5.959021e-01 3.540367e-01
2.744274e-01 4.049740e-01 5.950260e-01 3.540367e-01
2.748275e-01 4.058498e-01 5.941502e-01 3.540367e-01
2.752275e-01 4.067253e-01 5.932747e-01 3.540367e-01
2.756276e-01 4.076005e-01 5.923995e-01 3.540367e-01
2.760276e-01 4.084753e-01 5.915247e-01 3.540367e-01
2.764276e-01 4.093497e-01 5.906503e-01 3.540367e-01
2.768277e-01 4.102239e-01 5.897761e-01 3.540367e-01
2.772277e-01 4.110976e-01 5.889024e-01 3.540367e-01
2.776278e-01 4.119711e-01 5.880289e-01 3.540367e-01
2.780278e-01 4.128441e-01 5.871559e-01 3.540367e-01
2.784278e-01 4.137168e-01 5.862832e-01 3.540367e-01
2.788279e-01 4.145891e-01 5.854109e-01 3.540367e-01
2.792279e-01 4.154610e-01 5.845390e-01 3.540367e-01
2.796280e-01 4.163326e-01 5.836674e-01 3.540367e-01
2.800280e-01 4.172038e-01 5.827962e-01 3.540367e-01
2.804280e-01 4.180745e-01 5.819255e-01 3.540367e-01
2.808281e-01 4.189449e-01 5.810551e-01 3.540367e-01
2.812281e-01 4.198149e-01 5.801851e-01 3.540367e-01
2.816282e-01 4.206844e-01 5.793156e-01 3.540367e-01
2.820282e-01 4.215535e-01 5.784465e-01 3.540367e-01
2.824282e-01 4.224223e-01 5.775777e-01 3.540367e-01
2.828283e-01 4.232905e-01 5.767095e-01 3.540367e-01
2.832283e-01 4.241584e-01 5.758416e-01 3.540367e-01
2.836284e-01 4.250258e-01 5.749742e-01 3.540367e-01
2.840284e-01 4.258928e-01 5.741072e-01 3.540367e-01
2.844284e-01 4.267593e-01 5.732407e-01 3.540367e-01
2.848285e-01 4.276254e-01 5.723746e-01 3.540367e-01
2.852285e-01 4.284910e-01 5.715090e-01 3.540367e-01
2.856286e-01 4.293561e-01 5.706439e-01 3.540367e-01
2.860286e-01 4.302208e-01 5.697792e-01 3.540367e-01
2.864286e-01 4.310850e-01 5.689150e-01 3.540367e-01
2.868287e-01 4.319487e-01 5.680513e-01 3.540367e-01
2.872287e-01 4.328119e-01 5.671881e-01 3.540367e-01
2.876288e-01 4.336746e-01 5.663254e-01 3.540367e-01
2.880288e-01 4.345368e-01 5.654632e-01 3.540367e-01
2.884288e-01 4.353986e-01 5.646014e-01 3.540367e-01
2.888289e-01 4.362598e-01 5.637402e-01 3.540367e-01
2.892289e-01 4.371205e-01 5.628795e-01 3.540367e-01
2.896290e-01 4.379807e-01 5.620193e-01 3.540367e-01
2.900290e-01 4.388404e-01 5.611596e-01 3.540367e-01
2.904290e-01 4.396995e-01 5.603005e-01 3.540367e-01
2.908291e-01 4.405581e-01 5.594419e-01 3.540367e-01
2.912291e-01 4.414161e-01 5.585839e-01 3.540367e-01
2.916292e-01 4.422736e-01 5.577264e-01 3.540367e-01
2.920292e-01 4.431306e-01 5.568694e-01 3.540367e-01
2.924292e-01 4.439870e-01 5.560130e-01 3.540367e-01
2.928293e-01 4.448428e-01 5.551572e-01 3.540367e-01
2.932293e-01 4.456981e-01 5.543019e-01 3.540367e-01
2.936294e-01 4.465528e-01 5.534472e-01 3.540367e-01
2.940294e-01 4.474069e-01 5.525931e-01 3.540367e-01
2.944294e-01 4.482605e-01 5.517395e-01 3.540367e-01
2.948295e-01 4.491134e-01 5.508866e-01 3.540367e-01
2.952295e-01 4.499658e-01 5.500342e-01 3.540367e-01
2.956296e-01 4.508175e-01 5.491825e-01 3.540367e-01
2.960296e-01 4.516687e-01 5.483313e-01 3.540367e-01
2.964296e-01 4.525192e-01 5.474808e-01 3.540367e-01
2.968297e-01 4.533691e-01 5.466309e-01 3.540367e-01
2.972297e-01 4.542184e-01 5.457816e-01 3.540367e-01
2.976298e-01 4.550671e-01 5.449329e-01 3.540367e-01
2.980298e-01 4.559151e-01 5.440849e-01 3.540367e-01
2.984298e-01 4.567625e-01 5.432375e-01 3.540367e-01
2.988299e-01 4.576093e-01 5.423907e-01 3.540367e-01
2.992299e-01 4.584554e-01 5.415446e-01 3.540367e-01
2.996300e-01 4.593009e-01 5.406991e-01 3.540367e-01
3.000300e-01 4.601457e-01 5.398543e-01 3.540367e-01
3.004300e-01 4.609898e-01 5.390102e-01 3.540367e-01
3.008301e-01 4.618333e-01 5.381667e-01 3.540367e-01
3.012301e-01 4.626761e-01 5.373239e-01 3.540367e-01
3.016302e-01 4.635182e-01 5.364818e-01 3.540367e-01
3.020302e-01 4.643596e-01 5.356404e-01 3.540367e-01
3.024302e-01 4.652004e-01 5.347996e-01 3.540367e-01
3.028303e-01 4.660404e-01 5.339596e-01 3.540367e-01
3.032303e-01 4.668798e-01 5.331202e-01 3.540367e-01
3.036304e-01 4.677184e-01 5.322816e-01 3.540367e-01
3.040304e-01 4.685564e-01 5.314436e-01 3.540367e-01
3.044304e-01 4.693936e-01 5.306064e-01 3.540367e-01
3.048305e-01 4.702301e-01 5.297699e-01 3.540367e-01
3.052305e-01 4.710659e-01 5.289341e-01 3.540367e-01
3.056306e-01 4.719009e-01 5.280991e-01 3.540367e-01
3.060306e-01 4.727352e-01 5.272648e-01 3.540367e-01
3.064306e-01 4.735688e-01 5.264312e-01 3.540367e-01
3.068307e-01 4.744016e-01 5.255984e-01 3.540367e-01
3.072307e-01 4.752336e-01 5.247664e-01 3.540367e-01
3.076308e-01 4.760649e-01 5.239351e-01 3.540367e-01
3.080308e-01 4.768955e-01 5.231045e-01 3.540367e-01
3.084308e-01 4.777252e-01 5.222748e-01 3.540367e-01
3.088309e-01 4.785542e-01 5.214458e-01 3.540367e-01
3.092309e-01 4.793824e-01 5.206176e-01 3.540367e-01
3.096310e-01 4.802099e-01 5.197901e-01 3.540367e-01
3.100310e-01 4.810365e-01 5.189635e-01 3.540367e-01
3.104310e-01 4.818624e-01 5.181376e-01 3.540367e-01
3.108311e-01 4.826874e-01 5.173126e-01 3.540367e-01
3.112311e-01 4.835117e-01 5.164883e-01 3.540367e-01
3.116312e-01 4.843351e-01 5.156649e-01 3.540367e-01
3.120312e-01 4.851578e-01 5.148422e-01 3.540367e-01
3.124312e-01 4.859796e-01 5.140204e-01 3.540367e-01
3.128313e-01 4.868005e-01 5.131995e-01 3.540367e-01
3.132313e-01 4.876207e-01 5.123793e-01 3.540367e-01
3.136314e-01 4.884400e-01 5.115600e-01 3.540367e-01
3.140314e-01 4.892585e-01 5.107415e-01 3.540367e-01
3.144314e-01 4.900761e-01 5.099239e-01 3.540367e-01
3.148315e-01 4.908929e-01 5.091071e-01 3.540367e-01
3.152315e-01 4.917088e-01 5.082912e-01 3.540367e-01
3.156316e-01 4.925239e-01 5.074761e-01 3.540367e-01
3.160316e-01 4.933381e-01 5.066619e-01 3.540367e-01
3.164316e-01 4.941514e-01 5.058486e-01 3.540367e-01
3.168317e-01 4.949638e-01 5.050362e-01 3.540367e-01
3.172317e-01 4.957754e-01 5.042246e-01 3.540367e-01
3.176318e-01 4.965861e-01 5.034139e-01 3.540367e-01
3.180318e-01 4.973959e-01 5.026041e-01 3.540367e-01
3.184318e-01 4.982048e-01 5.017952e-01 3.540367e-01
3.188319e-01 4.990128e-01 5.009872e-01 3.540367e-01
3.192319e-01 4.998199e-01 5.001801e-01 3.540367e-01
3.196320e-01 5.006260e-01 4.993740e-01 3.540367e-01
3.200320e-01 5.014313e-01 4.985687e-01 3.540367e-01
3.204320e-01 5.022356e-01 4.977644e-01 3.540367e-01
3.208321e-01 5.030391e-01 4.969609e-01 3.540367e-01
3.212321e-01 5.038415e-01 4.961585e-01 3.540367e-01
3.216322e-01 5.046431e-01 4.953569e-01 3.540367e-01
3.220322e-01 5.054437e-01 4.945563e-01 3.540367e-01
3.224322e-01 5.062433e-01 4.937567e-01 3.540367e-01
3.228323e-01 5.070420e-01 4.929580e-01 3.540367e-01
3.232323e-01 5.078398e-01 4.921602e-01 3.540367e-01
3.236324e-01 5.086366e-01 4.913634e-01 3.540367e-01
3.240324e-01 5.094324e-01 4.905676e-01 3.540367e-01
3.244324e-01 5.102272e-01 4.897728e-01 3.540367e-01
3.248325e-01 5.110211e-01 4.889789e-01 3.540367e-01
3.252325e-01 5.118140e-01 4.881860e-01 3.540367e-01
3.256326e-01 5.126059e-01 4.873941e-01 3.540367e-01
3.260326e-01 5.133968e-01 4.866032e-01 3.540367e-01
3.264326e-01 5.141867e-01 4.858133e-01 3.540367e-01
3.268327e-01 5.149757e-01 4.850243e-01 3.540367e-01
3.272327e-01 5.157636e-01 4.842364e-01 3.540367e-01
3.276328e-01 5.165505e-01 4.834495e-01 3.540367e-01
3.280328e-01 5.173363e-01 4.826637e-01 3.540367e-01
3.284328e-01 5.181212e-01 4.818788e-01 3.540367e-01
3.288329e-01 5.189050e-01 4.810950e-01 3.540367e-01
3.292329e-01 5.196878e-01 4.803122e-01 3.540367e-01
3.296330e-01 5.204696e-01 4.795304e-01 3.540367e-01
3.300330e-01 5.212503e-01 4.787497e-01 3.540367e-01
3.304330e-01 5.220300e-01 4.779700e-01 3.540367e-01
3.308331e-01 5.228087e-01 4.771913e-01 3.540367e-01
3.312331e-01 5.235862e-01 4.764138e-01 3.540367e-01
3.316332e-01 5.243628e-01 4.756372e-01 3.540367e-01
3.320332e-01 5.251382e-01 4.748618e-01 3.540367e-01
3.324332e-01 5.259126e-01 4.740874e-01 3.540367e-01
3.328333e-01 5.266859e-01 4.733141e-01 3.540367e-01
3.332333e-01 5.274581e-01 4.725419e-01 3.540367e-01
3.336334e-01 5.282293e-01 4.717707e-01 3.540367e-01
3.340334e-01 5.289993e-01 4.710007e-01 3.540367e-01
3.344334e-01 5.297683e-01 4.702317e-01 3.540367e-01
3.348335e-01 5.305362e-01 4.694638e-01 3.540367e-01
3.352335e-01 5.313029e-01 4.686971e-01 3.540367e-01
3.356336e-01 5.320686e-01 4.679314e-01 3.540367e-01
3.360336e-01 5.328331e-01 4.671669e-01 3.540367e-01
3.364336e-01 5.335965e-01 4.664035e-01 3.540367e-01
3.368337e-01 5.343588e-01 4.656412e-01 3.540367e-01
3.372337e-01 5.351200e-01 4.648800e-01 3.540367e-01
3.376338e-01 5.358800e-01 4.641200e-01 3.540367e-01
3.380338e-01 5.366389e-01 4.633611e-01 3.540367e-01
3.384338e-01 5.373967e-01 4.626033e-01 3.540367e-01
3.388339e-01 5.381533e-01 4.618467e-01 3.540367e-01
3.392339e-01 5.389088e-01 4.610912e-01 3.540367e-01
3.396340e-01 5.396631e-01 4.603369e-01 3.540367e-01
3.400340e-01 5.404162e-01 4.595838e-01 3.540367e-01
3.404340e-01 5.411682e-01 4.588318e-01 3.540367e-01
3.408341e-01 5.419190e-01 4.580810e-01 3.540367e-01
3.412341e-01 5.426687e-01 4.573313e-01 3.540367e-01
3.416342e-01 5.434171e-01 4.565829e-01 3.540367e-01
3.420342e-01 5.441644e-01 4.558356e-01 3.540367e-01
3.424342e-01 5.449105e-01 4.550895e-01 3.540367e-01
3.428343e-01 5.456554e-01 4.543446e-01 3.540367e-01
3.432343e-01 5.463991e-01 4.536009e-01 3.540367e-01
3.436344e-01 5.471416e-01 4.528584e-01 3.540367e-01
3.440344e-01 5.478829e-01 4.521171e-01 3.540367e-01
3.444344e-01 5.486229e-01 4.513771e-01 3.540367e-01
3.448345e-01 5.493618e-01 4.506382e-01 3.540367e-01
3.452345e-01 5.500994e-01 4.499006e-01 3.540367e-01
3.456346e-01 5.508358e-01 4.491642e-01 3.540367e-01
